frame,source_track,target_track,ttc_std,ttc_mod,pair_risk_mod,pair_risk_std,is_critical_0.3,is_critical_0.5,is_critical_0.7
4011,899,897,10,5.720378399,0.226153292,0.035673993,0,0,0
4011,899,891,10,2,0.513417119,0.035673993,1,1,0
4011,899,873,10,4.747860909,0.18380721,0.035673993,0,0,0
4011,899,870,10,5.663421631,0.16153643,0.035673993,0,0,0
4011,899,807,10,5.152228832,0.19944116,0.035673993,0,0,0
4011,899,875,10,5.75717783,0.157653952,0.035673993,0,0,0
4011,899,902,10,6.851311207,0.101591737,0.035673993,0,0,0
4011,899,904,10,6.614305973,0.114655409,0.035673993,0,0,0
4011,902,867,10,9.946267128,0.035673993,0.035673993,0,0,0
4011,902,899,10,6.851311207,0.101591737,0.035673993,0,0,0
4011,902,873,10,9.956763268,0.036232702,0.035673993,0,0,0
4011,902,870,10,9.93474865,0.038977439,0.035673993,0,0,0
4011,902,807,10,8.678276062,0.063450659,0.035673993,0,0,0
4011,902,875,10,9.932565689,0.038253742,0.035673993,0,0,0
4011,902,904,10,9.707396507,0.038204366,0.035673993,0,0,0
4011,904,899,10,6.614305973,0.114655409,0.035673993,0,0,0
4011,904,902,10,9.707396507,0.038204366,0.035673993,0,0,0
4012,807,899,10,5.108810425,0.19944116,0.035673993,0,0,0
4012,807,897,10,8.623817444,0.066248185,0.035673993,0,0,0
4012,807,907,10,8.36565876,0.098798946,0.035673993,0,0,0
4012,867,899,10,5.089884758,0.169073412,0.035673993,0,0,0
4012,867,897,10,8.458110809,0.059923276,0.035673993,0,0,0
4012,867,907,10,9.52120018,0.043718432,0.035673993,0,0,0
4012,870,899,10,5.643715382,0.16153643,0.035673993,0,0,0
4012,870,897,10,8.784600258,0.054325959,0.035673993,0,0,0
4012,870,907,4.195138454,3.942601204,0.566865289,0.492863927,1,1,0
4012,875,899,10,5.733664513,0.157653952,0.035673993,0,0,0
4012,875,897,10,8.776819229,0.053880748,0.035673993,0,0,0
4012,875,907,4.358705997,4.099336624,0.460236494,0.404882091,1,0,0
4012,891,899,10,2,0.513417119,0.035673993,1,1,0
4012,891,897,10,3.883081675,0.295314754,0.035673993,0,0,0
4012,897,899,10,5.576612473,0.228092367,0.035673993,0,0,0
4012,897,891,10,3.883081675,0.295314754,0.035673993,0,0,0
4012,897,867,10,8.458110809,0.059923276,0.035673993,0,0,0
4012,897,875,10,8.776819229,0.053880748,0.035673993,0,0,0
4012,897,870,10,8.784600258,0.054325959,0.035673993,0,0,0
4012,897,807,10,8.623817444,0.066248185,0.035673993,0,0,0
4012,899,891,10,2,0.513417119,0.035673993,1,1,0
4012,899,897,10,5.576612473,0.228092367,0.035673993,0,0,0
4012,899,867,10,5.089884758,0.169073412,0.035673993,0,0,0
4012,899,875,10,5.733664513,0.157653952,0.035673993,0,0,0
4012,899,870,10,5.643715382,0.16153643,0.035673993,0,0,0
4012,899,807,10,5.108810425,0.19944116,0.035673993,0,0,0
4012,899,904,10,6.573908806,0.114655409,0.035673993,0,0,0
4012,904,899,10,6.573908806,0.114655409,0.035673993,0,0,0
4012,904,907,10,8.483654976,0.086701297,0.035673993,0,0,0
4012,907,867,10,9.52120018,0.043718432,0.035673993,0,0,0
4012,907,875,4.358705997,4.099336624,0.460236494,0.404882091,1,0,0
4012,907,870,4.195138454,3.942601204,0.566865289,0.492863927,1,1,0
4012,907,807,10,8.36565876,0.098798946,0.035673993,0,0,0
4012,907,904,10,8.483654976,0.086701297,0.035673993,0,0,0
4013,807,897,10,8.586935997,0.067271038,0.035673993,0,0,0
4013,807,899,10,5.347727299,0.19944116,0.035673993,0,0,0
4013,807,907,10,8.169753075,0.098798946,0.035673993,0,0,0
4013,867,897,10,8.452005386,0.059923276,0.035673993,0,0,0
4013,867,899,10,5.396862507,0.169073412,0.035673993,0,0,0
4013,867,907,10,9.389956474,0.042968622,0.035673993,0,0,0
4013,870,897,10,8.777019501,0.054378242,0.035673993,0,0,0
4013,870,899,10,5.940690994,0.16153643,0.035673993,0,0,0
4013,870,907,3.911581039,3.607613325,0.566865289,0.492863927,1,1,0
4013,875,897,10,8.77147007,0.053909891,0.035673993,0,0,0
4013,875,899,10,6.025290489,0.157653952,0.035673993,0,0,0
4013,875,907,4.09702158,3.78341794,0.460236494,0.404882091,1,0,0
4013,891,897,10,3.780543089,0.295314754,0.035673993,0,0,0
4013,891,899,10,2,0.914746421,0.640477083,1,1,1
4013,897,807,10,8.586935997,0.067271038,0.035673993,0,0,0
4013,897,867,10,8.452005386,0.059923276,0.035673993,0,0,0
4013,897,870,10,8.777019501,0.054378242,0.035673993,0,0,0
4013,897,875,10,8.77147007,0.053909891,0.035673993,0,0,0
4013,897,891,10,3.780543089,0.295314754,0.035673993,0,0,0
4013,897,899,10,5.694556236,0.228092367,0.035673993,0,0,0
4013,899,807,10,5.347727299,0.19944116,0.035673993,0,0,0
4013,899,867,10,5.396862507,0.169073412,0.035673993,0,0,0
4013,899,870,10,5.940690994,0.16153643,0.035673993,0,0,0
4013,899,875,10,6.025290489,0.157653952,0.035673993,0,0,0
4013,899,891,10,2,0.914746421,0.640477083,1,1,1
4013,899,897,10,5.694556236,0.228092367,0.035673993,0,0,0
4013,907,807,10,8.169753075,0.098798946,0.035673993,0,0,0
4013,907,867,10,9.389956474,0.042968622,0.035673993,0,0,0
4013,907,870,3.911581039,3.607613325,0.566865289,0.492863927,1,1,0
4013,907,875,4.09702158,3.78341794,0.460236494,0.404882091,1,0,0
4014,807,897,10,8.549945831,0.068328709,0.035673993,0,0,0
4014,807,899,10,5.295316696,0.19944116,0.035673993,0,0,0
4014,807,907,10,8.250922203,0.098798946,0.035673993,0,0,0
4014,867,897,10,8.447522163,0.059923276,0.035673993,0,0,0
4014,867,899,10,5.36706686,0.169073412,0.035673993,0,0,0
4014,867,907,10,9.48441124,0.042968622,0.035673993,0,0,0
4014,870,897,10,8.770728111,0.054431614,0.035673993,0,0,0
4014,870,899,10,5.908970356,0.16153643,0.035673993,0,0,0
4014,870,907,3.648557186,3.401117563,0.566865289,0.492863927,1,1,0
4014,875,897,10,8.767773628,0.05397109,0.035673993,0,0,0
4014,875,899,10,5.990430355,0.157653952,0.035673993,0,0,0
4014,875,907,3.851145983,3.595298767,0.460236494,0.404882091,1,0,0
4014,891,897,10,3.709769011,0.295314754,0.035673993,0,0,0
4014,891,899,10,2,0.929254943,0.692906127,1,1,1
4014,897,807,10,8.549945831,0.068328709,0.035673993,0,0,0
4014,897,867,10,8.447522163,0.059923276,0.035673993,0,0,0
4014,897,870,10,8.770728111,0.054431614,0.035673993,0,0,0
4014,897,875,10,8.767773628,0.05397109,0.035673993,0,0,0
4014,897,891,10,3.709769011,0.295314754,0.035673993,0,0,0
4014,897,899,10,5.545876503,0.228092367,0.035673993,0,0,0
4014,899,807,10,5.295316696,0.19944116,0.035673993,0,0,0
4014,899,867,10,5.36706686,0.169073412,0.035673993,0,0,0
4014,899,870,10,5.908970356,0.16153643,0.035673993,0,0,0
4014,899,875,10,5.990430355,0.157653952,0.035673993,0,0,0
4014,899,891,10,2,0.929254943,0.692906127,1,1,1
4014,899,897,10,5.545876503,0.228092367,0.035673993,0,0,0
4014,899,904,10,6.770545959,0.114655409,0.035673993,0,0,0
4014,904,899,10,6.770545959,0.114655409,0.035673993,0,0,0
4014,904,907,10,8.364350319,0.086701297,0.035673993,0,0,0
4014,907,807,10,8.250922203,0.098798946,0.035673993,0,0,0
4014,907,867,10,9.48441124,0.042968622,0.035673993,0,0,0
4014,907,870,3.648557186,3.401117563,0.566865289,0.492863927,1,1,0
4014,907,875,3.851145983,3.595298767,0.460236494,0.404882091,1,0,0
4014,907,904,10,8.364350319,0.086701297,0.035673993,0,0,0
4015,807,897,10,8.512114525,0.069426465,0.035673993,0,0,0
4015,807,899,10,5.238949776,0.19944116,0.035673993,0,0,0
4015,807,907,10,8.167836189,0.098843555,0.035673993,0,0,0
4015,867,897,10,8.444070816,0.035673993,0.035673993,0,0,0
4015,867,899,10,5.332266808,0.035673993,0.035673993,0,0,0
4015,867,907,10,9.441855431,0.035673993,0.035673993,0,0,0
4015,870,897,10,8.765041351,0.054490581,0.035673993,0,0,0
4015,870,899,10,5.871879101,0.16153643,0.035673993,0,0,0
4015,870,907,3.400892019,3.146877289,0.566865289,0.492863927,1,1,0
4015,875,897,10,8.764990807,0.054055155,0.035673993,0,0,0
4015,875,899,10,5.950304031,0.157653952,0.035673993,0,0,0
4015,875,907,3.615953445,3.352528334,0.460236494,0.404882091,1,0,0
4015,891,897,10,3.669042587,0.295314754,0.035673993,0,0,0
4015,891,899,10,2,0.937872587,0.725636651,1,1,1
4015,897,807,10,8.512114525,0.069426465,0.035673993,0,0,0
4015,897,867,10,8.444070816,0.035673993,0.035673993,0,0,0
4015,897,870,10,8.765041351,0.054490581,0.035673993,0,0,0
4015,897,875,10,8.764990807,0.054055155,0.035673993,0,0,0
4015,897,891,10,3.669042587,0.295314754,0.035673993,0,0,0
4015,897,899,10,5.393156528,0.228092367,0.035673993,0,0,0
4015,899,807,10,5.238949776,0.19944116,0.035673993,0,0,0
4015,899,867,10,5.332266808,0.035673993,0.035673993,0,0,0
4015,899,870,10,5.871879101,0.16153643,0.035673993,0,0,0
4015,899,875,10,5.950304031,0.157653952,0.035673993,0,0,0
4015,899,891,10,2,0.937872587,0.725636651,1,1,1
4015,899,897,10,5.393156528,0.228092367,0.035673993,0,0,0
4015,899,904,10,6.715926647,0.114655409,0.035673993,0,0,0
4015,904,899,10,6.715926647,0.114655409,0.035673993,0,0,0
4015,904,907,10,8.245373726,0.137305282,0.035673993,0,0,0
4015,907,807,10,8.167836189,0.098843555,0.035673993,0,0,0
4015,907,867,10,9.441855431,0.035673993,0.035673993,0,0,0
4015,907,870,3.400892019,3.146877289,0.566865289,0.492863927,1,1,0
4015,907,875,3.615953445,3.352528334,0.460236494,0.404882091,1,0,0
4015,907,904,10,8.245373726,0.137305282,0.035673993,0,0,0
4016,807,897,10,8.474005699,0.070569064,0.035673993,0,0,0
4016,807,899,10,5.181756973,0.19944116,0.035673993,0,0,0
4016,807,902,10,8.477256775,0.063924203,0.035673993,0,0,0
4016,807,907,10,8.190329552,0.104487336,0.035673993,0,0,0
4016,870,897,10,8.760377884,0.054557451,0.035673993,0,0,0
4016,870,899,10,5.832731724,0.16153643,0.035673993,0,0,0
4016,870,902,10,9.868443489,0.039295521,0.035673993,0,0,0
4016,870,907,3.264317036,3.033498049,0.566865289,0.492863927,1,1,0
4016,873,897,10,8.602534294,0.035673993,0.035673993,0,0,0
4016,873,899,10,5.081603527,0.035673993,0.035673993,0,0,0
4016,873,902,10,9.953379631,0.035673993,0.035673993,0,0,0
4016,873,907,10,9.444562912,0.035673993,0.035673993,0,0,0
4016,875,897,10,8.763507843,0.054165484,0.035673993,0,0,0
4016,875,899,10,5.908179283,0.157653952,0.035673993,0,0,0
4016,875,902,10,9.887233734,0.038527894,0.035673993,0,0,0
4016,875,907,3.514202595,3.273534775,0.460236494,0.404882091,1,0,0
4016,891,897,10,3.659140587,0.293421998,0.035673993,0,0,0
4016,891,899,10,2,0.944028025,0.749763747,1,1,1
4016,897,908,10,8.703147888,0.054410664,0.035673993,0,0,0
4016,897,899,10,5.240181446,0.228092367,0.035673993,0,0,0
4016,897,891,10,3.659140587,0.293421998,0.035673993,0,0,0
4016,897,873,10,8.602534294,0.035673993,0.035673993,0,0,0
4016,897,870,10,8.760377884,0.054557451,0.035673993,0,0,0
4016,897,807,10,8.474005699,0.070569064,0.035673993,0,0,0
4016,897,875,10,8.763507843,0.054165484,0.035673993,0,0,0
4016,899,897,10,5.240181446,0.228092367,0.035673993,0,0,0
4016,899,891,10,2,0.944028025,0.749763747,1,1,1
4016,899,873,10,5.081603527,0.035673993,0.035673993,0,0,0
4016,899,870,10,5.832731724,0.16153643,0.035673993,0,0,0
4016,899,807,10,5.181756973,0.19944116,0.035673993,0,0,0
4016,899,902,10,6.860379219,0.035673993,0.035673993,0,0,0
4016,899,904,10,6.658917904,0.114655409,0.035673993,0,0,0
4016,899,875,10,5.908179283,0.157653952,0.035673993,0,0,0
4016,902,899,10,6.860379219,0.035673993,0.035673993,0,0,0
4016,902,873,10,9.953379631,0.035673993,0.035673993,0,0,0
4016,902,870,10,9.868443489,0.039295521,0.035673993,0,0,0
4016,902,807,10,8.477256775,0.063924203,0.035673993,0,0,0
4016,902,904,10,9.794416428,0.037466046,0.035673993,0,0,0
4016,902,907,0,0,1,1,1,1,1
4016,902,875,10,9.887233734,0.038527894,0.035673993,0,0,0
4016,904,899,10,6.658917904,0.114655409,0.035673993,0,0,0
4016,904,902,10,9.794416428,0.037466046,0.035673993,0,0,0
4016,904,907,10,8.371918678,0.137305282,0.035673993,0,0,0
4016,907,873,10,9.444562912,0.035673993,0.035673993,0,0,0
4016,907,870,3.264317036,3.033498049,0.566865289,0.492863927,1,1,0
4016,907,807,10,8.190329552,0.104487336,0.035673993,0,0,0
4016,907,902,0,0,1,1,1,1,1
4016,907,904,10,8.371918678,0.137305282,0.035673993,0,0,0
4016,907,875,3.514202595,3.273534775,0.460236494,0.404882091,1,0,0
4016,908,897,10,8.703147888,0.054410664,0.035673993,0,0,0
4017,807,897,10,8.435398102,0.071749099,0.035673993,0,0,0
4017,807,899,10,4.836708069,0.191871277,0.035673993,0,0,0
4017,807,907,10,8.106264114,0.110803937,0.035673993,0,0,0
4017,870,897,10,8.756454468,0.054628518,0.035673993,0,0,0
4017,870,899,10,5.469073772,0.149587815,0.035673993,0,0,0
4017,870,907,3.049363375,2.81060648,0.566865289,0.492863927,1,1,0
4017,875,897,10,8.762946129,0.054297661,0.035673993,0,0,0
4017,875,899,10,5.542058468,0.146602896,0.035673993,0,0,0
4017,875,907,3.31622529,3.065761566,0.460236494,0.404882091,1,0,0
4017,891,897,10,3.678430319,0.288843298,0.035673993,0,0,0
4017,891,899,10,2,0.948637882,0.768249567,1,1,1
4017,897,807,10,8.435398102,0.071749099,0.035673993,0,0,0
4017,897,870,10,8.756454468,0.054628518,0.035673993,0,0,0
4017,897,875,10,8.762946129,0.054297661,0.035673993,0,0,0
4017,897,891,10,3.678430319,0.288843298,0.035673993,0,0,0
4017,897,899,10,4.807067394,0.228092367,0.035673993,0,0,0
4017,897,908,10,8.733585358,0.053867475,0.035673993,0,0,0
4017,899,807,10,4.836708069,0.191871277,0.035673993,0,0,0
4017,899,870,10,5.469073772,0.149587815,0.035673993,0,0,0
4017,899,875,10,5.542058468,0.146602896,0.035673993,0,0,0
4017,899,891,10,2,0.948637882,0.768249567,1,1,1
4017,899,897,10,4.807067394,0.228092367,0.035673993,0,0,0
4017,907,807,10,8.106264114,0.110803937,0.035673993,0,0,0
4017,907,870,3.049363375,2.81060648,0.566865289,0.492863927,1,1,0
4017,907,875,3.31622529,3.065761566,0.460236494,0.404882091,1,0,0
4017,908,897,10,8.733585358,0.053867475,0.035673993,0,0,0
4018,807,897,10,8.396064758,0.072991897,0.035673993,0,0,0
4018,807,899,10,5.072684288,0.191871277,0.035673993,0,0,0
4018,807,907,10,8.018159866,0.117841584,0.035673993,0,0,0
4018,870,897,10,8.75306797,0.054718252,0.035673993,0,0,0
4018,870,899,10,5.757366657,0.149587815,0.035673993,0,0,0
4018,870,907,2.850798607,2.603367805,0.566865289,0.492863927,1,1,0
4018,875,897,10,8.763030052,0.054464154,0.035673993,0,0,0
4018,875,899,10,5.826881409,0.146602896,0.035673993,0,0,0
4018,875,907,3.144718409,2.882316589,0.460236494,0.404882091,1,0,0
4018,891,897,10,3.725612879,0.281843155,0.035673993,0,0,0
4018,891,899,10,2,0.952166539,0.782644572,1,1,1
4018,897,807,10,8.396064758,0.072991897,0.035673993,0,0,0
4018,897,870,10,8.75306797,0.054718252,0.035673993,0,0,0
4018,897,875,10,8.763030052,0.054464154,0.035673993,0,0,0
4018,897,891,10,3.725612879,0.281843155,0.035673993,0,0,0
4018,897,899,10,4.945210457,0.228092367,0.035673993,0,0,0
4018,897,908,10,8.763685226,0.053289902,0.035673993,0,0,0
4018,899,807,10,5.072684288,0.191871277,0.035673993,0,0,0
4018,899,870,10,5.757366657,0.149587815,0.035673993,0,0,0
4018,899,875,10,5.826881409,0.146602896,0.035673993,0,0,0
4018,899,891,10,2,0.952166539,0.782644572,1,1,1
4018,899,897,10,4.945210457,0.228092367,0.035673993,0,0,0
4018,907,807,10,8.018159866,0.117841584,0.035673993,0,0,0
4018,907,870,2.850798607,2.603367805,0.566865289,0.492863927,1,1,0
4018,907,875,3.144718409,2.882316589,0.460236494,0.404882091,1,0,0
4018,908,897,10,8.763685226,0.053289902,0.035673993,0,0,0
4019,807,897,10,8.356348991,0.074276206,0.035673993,0,0,0
4019,807,899,10,5.026696682,0.191871277,0.035673993,0,0,0
4019,807,907,10,7.92620039,0.125492207,0.035673993,0,0,0
4019,870,897,10,8.750362396,0.054813953,0.035673993,0,0,0
4019,870,899,10,5.727873802,0.149587815,0.035673993,0,0,0
4019,870,907,2.673231602,2.415887594,0.566865289,0.492863927,1,1,0
4019,875,897,10,8.763759613,0.054651272,0.035673993,0,0,0
4019,875,899,10,5.794389725,0.146602896,0.035673993,0,0,0
4019,875,907,10,9.076858521,0.460236494,0.404882091,1,0,0
4019,891,897,10,3.799213648,0.272916349,0.035673993,0,0,0
4019,891,899,10,2,0.954604681,0.792716305,1,1,1
4019,897,807,10,8.356348991,0.074276206,0.035673993,0,0,0
4019,897,870,10,8.750362396,0.054813953,0.035673993,0,0,0
4019,897,875,10,8.763759613,0.054651272,0.035673993,0,0,0
4019,897,891,10,3.799213648,0.272916349,0.035673993,0,0,0
4019,897,899,10,4.811615944,0.228092367,0.035673993,0,0,0
4019,897,908,10,8.796025276,0.052660601,0.035673993,0,0,0
4019,899,807,10,5.026696682,0.191871277,0.035673993,0,0,0
4019,899,870,10,5.727873802,0.149587815,0.035673993,0,0,0
4019,899,875,10,5.794389725,0.146602896,0.035673993,0,0,0
4019,899,891,10,2,0.954604681,0.792716305,1,1,1
4019,899,897,10,4.811615944,0.228092367,0.035673993,0,0,0
4019,899,904,10,6.497472286,0.035673993,0.035673993,0,0,0
4019,904,899,10,6.497472286,0.035673993,0.035673993,0,0,0
4019,904,907,10,7.923978329,0.137305282,0.035673993,0,0,0
4019,907,807,10,7.92620039,0.125492207,0.035673993,0,0,0
4019,907,870,2.673231602,2.415887594,0.566865289,0.492863927,1,1,0
4019,907,875,10,9.076858521,0.460236494,0.404882091,1,0,0
4019,907,904,10,7.923978329,0.137305282,0.035673993,0,0,0
4019,908,897,10,8.796025276,0.052660601,0.035673993,0,0,0
4020,807,897,10,8.315256119,0.075609055,0.035673993,0,0,0
4020,807,899,10,4.988896847,0.191871277,0.035673993,0,0,0
4020,807,907,10,7.490324497,0.133671334,0.035673993,0,0,0
4020,870,897,10,8.747558594,0.054920784,0.035673993,0,0,0
4020,870,899,10,5.707027435,0.149587815,0.035673993,0,0,0
4020,870,907,2.419217348,2.06451869,0.566865289,0.492863927,1,1,0
4020,875,897,10,8.764232635,0.05486034,0.035673993,0,0,0
4020,875,899,10,5.770525455,0.146602896,0.035673993,0,0,0
4020,875,907,2.712478161,2.328044415,0.119790979,0.035673993,0,0,0
4020,891,897,10,3.895769835,0.262366053,0.035673993,0,0,0
4020,891,899,10,2,0.955644391,0.797042663,1,1,1
4020,897,807,10,8.315256119,0.075609055,0.035673993,0,0,0
4020,897,870,10,8.747558594,0.054920784,0.035673993,0,0,0
4020,897,875,10,8.764232635,0.05486034,0.035673993,0,0,0
4020,897,891,10,3.895769835,0.262366053,0.035673993,0,0,0
4020,897,899,10,4.691626072,0.228092367,0.035673993,0,0,0
4020,897,908,10,8.831663132,0.035673993,0.035673993,0,0,0
4020,899,807,10,4.988896847,0.191871277,0.035673993,0,0,0
4020,899,870,10,5.707027435,0.149587815,0.035673993,0,0,0
4020,899,875,10,5.770525455,0.146602896,0.035673993,0,0,0
4020,899,891,10,2,0.955644391,0.797042663,1,1,1
4020,899,897,10,4.691626072,0.228092367,0.035673993,0,0,0
4020,907,807,10,7.490324497,0.133671334,0.035673993,0,0,0
4020,907,870,2.419217348,2.06451869,0.566865289,0.492863927,1,1,0
4020,907,875,2.712478161,2.328044415,0.119790979,0.035673993,0,0,0
4020,908,897,10,8.831663132,0.035673993,0.035673993,0,0,0
4021,807,897,10,8.273545265,0.502099737,0.408332975,1,1,0
4021,807,899,10,4.963638783,0.191871277,0.035673993,0,0,0
4021,807,907,10,7.725991249,0.142323111,0.035673993,0,0,0
4021,870,897,10,8.745129585,0.05504112,0.035673993,0,0,0
4021,870,899,10,5.699615002,0.149173137,0.035673993,0,0,0
4021,870,907,2.392268181,2.108154774,0.566865289,0.492863927,1,1,0
4021,875,897,10,8.76479435,0.055089276,0.035673993,0,0,0
4021,875,899,10,5.760083199,0.146344008,0.035673993,0,0,0
4021,875,907,10,8.864095688,0.133353652,0.035673993,0,0,0
4021,891,897,10,4.014043808,0.250677787,0.035673993,0,0,0
4021,891,899,10,2,0.955644391,0.797042663,1,1,1
4021,897,807,10,8.273545265,0.502099737,0.408332975,1,1,0
4021,897,870,10,8.745129585,0.05504112,0.035673993,0,0,0
4021,897,875,10,8.76479435,0.055089276,0.035673993,0,0,0
4021,897,891,10,4.014043808,0.250677787,0.035673993,0,0,0
4021,897,899,10,4.590945721,0.228092367,0.035673993,0,0,0
4021,899,807,10,4.963638783,0.191871277,0.035673993,0,0,0
4021,899,870,10,5.699615002,0.149173137,0.035673993,0,0,0
4021,899,875,10,5.760083199,0.146344008,0.035673993,0,0,0
4021,899,891,10,2,0.955644391,0.797042663,1,1,1
4021,899,897,10,4.590945721,0.228092367,0.035673993,0,0,0
4021,904,907,10,7.549031734,0.137305282,0.035673993,0,0,0
4021,907,807,10,7.725991249,0.142323111,0.035673993,0,0,0
4021,907,870,2.392268181,2.108154774,0.566865289,0.492863927,1,1,0
4021,907,875,10,8.864095688,0.133353652,0.035673993,0,0,0
4021,907,904,10,7.549031734,0.137305282,0.035673993,0,0,0
4022,807,897,10,8.230924606,0.514823472,0.419215346,1,1,0
4022,807,899,10,4.952791691,0.191517075,0.035673993,0,0,0
4022,807,902,10,8.285895348,0.06717321,0.035673993,0,0,0
4022,807,907,10,7.617034435,0.151581,0.035673993,0,0,0
4022,870,897,10,8.742829323,0.055170418,0.035673993,0,0,0
4022,870,899,10,5.707942963,0.147867719,0.035673993,0,0,0
4022,870,902,10,9.744159698,0.043966288,0.035673993,0,0,0
4022,870,907,10,8.67960453,0.566865289,0.492863927,1,1,0
4022,875,897,10,8.765052795,0.055329244,0.035673993,0,0,0
4022,875,899,10,5.765385628,0.145208658,0.035673993,0,0,0
4022,875,902,10,9.796566963,0.043741091,0.035673993,0,0,0
4022,875,907,10,8.737264633,0.148742349,0.035673993,0,0,0
4022,891,897,10,4.150760651,0.238295448,0.035673993,0,0,0
4022,891,899,10,2,0.955644391,0.797042663,1,1,1
4022,897,807,10,8.230924606,0.514823472,0.419215346,1,1,0
4022,897,870,10,8.742829323,0.055170418,0.035673993,0,0,0
4022,897,875,10,8.765052795,0.055329244,0.035673993,0,0,0
4022,897,891,10,4.150760651,0.238295448,0.035673993,0,0,0
4022,897,899,10,4.512669563,0.228092367,0.035673993,0,0,0
4022,899,807,10,4.952791691,0.191517075,0.035673993,0,0,0
4022,899,870,10,5.707942963,0.147867719,0.035673993,0,0,0
4022,899,875,10,5.765385628,0.145208658,0.035673993,0,0,0
4022,899,891,10,2,0.955644391,0.797042663,1,1,1
4022,899,897,10,4.512669563,0.228092367,0.035673993,0,0,0
4022,902,807,10,8.285895348,0.06717321,0.035673993,0,0,0
4022,902,870,10,9.744159698,0.043966288,0.035673993,0,0,0
4022,902,875,10,9.796566963,0.043741091,0.035673993,0,0,0
4022,902,904,10,9.852960587,0.035673993,0.035673993,0,0,0
4022,902,907,0,0,1,1,1,1,1
4022,904,902,10,9.852960587,0.035673993,0.035673993,0,0,0
4022,904,907,10,7.335859299,0.137305282,0.035673993,0,0,0
4022,907,807,10,7.617034435,0.151581,0.035673993,0,0,0
4022,907,870,10,8.67960453,0.566865289,0.492863927,1,1,0
4022,907,875,10,8.737264633,0.148742349,0.035673993,0,0,0
4022,907,902,0,0,1,1,1,1,1
4022,907,904,10,7.335859299,0.137305282,0.035673993,0,0,0
4023,807,897,10,8.187351227,0.522878525,0.425104832,1,1,0
4023,807,899,10,4.958334923,0.190029124,0.035673993,0,0,0
4023,807,902,10,8.272478104,0.068069244,0.035673993,0,0,0
4023,807,907,10,7.094273567,0.180392727,0.035673993,0,0,0
4023,870,897,10,8.740474701,0.055324073,0.035673993,0,0,0
4023,870,899,10,5.734311581,0.14561294,0.035673993,0,0,0
4023,870,902,10,9.734316826,0.045215454,0.035673993,0,0,0
4023,870,907,2.122566462,1.702900767,0.199591222,0.035673993,0,0,0
4023,875,897,10,8.764705658,0.055590329,0.035673993,0,0,0
4023,875,899,10,5.788750648,0.143137618,0.035673993,0,0,0
4023,875,902,10,9.790541649,0.045095078,0.035673993,0,0,0
4023,875,907,10,8.089697838,0.191734638,0.035673993,0,0,0
4023,891,897,10,4.302731991,0.225591292,0.035673993,0,0,0
4023,891,899,10,2,0.955644391,0.797042663,1,1,1
4023,897,807,10,8.187351227,0.522878525,0.425104832,1,1,0
4023,897,870,10,8.740474701,0.055324073,0.035673993,0,0,0
4023,897,875,10,8.764705658,0.055590329,0.035673993,0,0,0
4023,897,891,10,4.302731991,0.225591292,0.035673993,0,0,0
4023,897,899,10,4.459626675,0.228092367,0.035673993,0,0,0
4023,899,807,10,4.958334923,0.190029124,0.035673993,0,0,0
4023,899,870,10,5.734311581,0.14561294,0.035673993,0,0,0
4023,899,875,10,5.788750648,0.143137618,0.035673993,0,0,0
4023,899,891,10,2,0.955644391,0.797042663,1,1,1
4023,899,897,10,4.459626675,0.228092367,0.035673993,0,0,0
4023,902,807,10,8.272478104,0.068069244,0.035673993,0,0,0
4023,902,870,10,9.734316826,0.045215454,0.035673993,0,0,0
4023,902,875,10,9.790541649,0.045095078,0.035673993,0,0,0
4023,902,907,0,0,1,1,1,1,1
4023,907,807,10,7.094273567,0.180392727,0.035673993,0,0,0
4023,907,870,2.122566462,1.702900767,0.199591222,0.035673993,0,0,0
4023,907,875,10,8.089697838,0.191734638,0.035673993,0,0,0
4023,907,902,0,0,1,1,1,1,1
4024,807,897,10,8.143041611,0.528945673,0.428854471,1,1,0
4024,807,899,10,4.981733799,0.187509539,0.035673993,0,0,0
4024,807,902,10,8.250171661,0.072769934,0.035673993,0,0,0
4024,807,907,10,6.944005013,0.196813517,0.035673993,0,0,0
4024,870,897,10,8.738259315,0.055489251,0.035673993,0,0,0
4024,870,899,10,5.780409813,0.142507529,0.035673993,0,0,0
4024,870,902,10,9.709934235,0.050707852,0.035673993,0,0,0
4024,870,907,10,7.813797951,0.229487841,0.035673993,0,0,0
4024,875,897,10,8.763746262,0.055854368,0.035673993,0,0,0
4024,875,899,10,5.831846237,0.140224652,0.035673993,0,0,0
4024,875,902,10,9.769118309,0.050517274,0.035673993,0,0,0
4024,875,907,10,7.886064529,0.219868804,0.035673993,0,0,0
4024,891,897,10,4.467091084,0.213035606,0.035673993,0,0,0
4024,891,899,10,2,0.955644391,0.797042663,1,1,1
4024,897,807,10,8.143041611,0.528945673,0.428854471,1,1,0
4024,897,870,10,8.738259315,0.055489251,0.035673993,0,0,0
4024,897,875,10,8.763746262,0.055854368,0.035673993,0,0,0
4024,897,891,10,4.467091084,0.213035606,0.035673993,0,0,0
4024,897,899,10,4.434013844,0.228022443,0.035673993,0,0,0
4024,899,807,10,4.981733799,0.187509539,0.035673993,0,0,0
4024,899,870,10,5.780409813,0.142507529,0.035673993,0,0,0
